name,model,year,km_driven,fuel,transmission,owner,mileage,engine,max_power,torque_val,seats,selling_price
maruti,swift_vdi_bsiii,2010,110000,4,1,2,17.8,1248.0,75.0,190.0,5.0,350000
mahindra,scorpio_vlx_2wd_airbag_bsiii,2011,260000,4,1,2,12.05,2179.0,120.0,290.0,8.0,550000
renault,duster_85ps_diesel_rxe,2015,130000,4,1,4,20.45,1461.0,83.8,200.0,5.0,550000
volkswagen,polo_diesel_highline_1.2l,2011,120000,4,1,5,22.07,1199.0,73.9,180.0,5.0,330000
hyundai,eon_era_plus,2014,80000,3,1,3,21.1,814.0,55.2,74.5,5.0,220000
maruti,ritz_zxi,2013,60000,3,1,4,18.5,1197.0,85.8,114.0,5.0,415000
maruti,alto_lx_bsiii,2007,75000,3,1,5,19.7,796.0,46.3,62.0,5.0,150000
hyundai,getz_gls,2005,89000,3,1,4,15.3,1341.0,83.0,115.0,5.0,150000
hyundai,verna_crdi_abs,2007,110000,4,1,5,18.1,1493.0,110.0,24.0,5.0,240000
maruti,alto_lx_bsiii,2009,90000,3,1,4,19.7,796.0,46.3,62.0,5.0,170000
maruti,ciaz_zdi_plus_shvs,2015,40000,4,1,3,28.09,1248.0,88.5,200.0,5.0,550000
nissan,micra_fashion_edition_xl_cvt,2017,26000,3,2,5,19.34,1198.0,76.0,104.0,5.0,500000
mahindra,xylo_d2,2011,120000,4,1,4,13.0,2489.0,95.0,220.0,8.0,180000
mahindra,kuv_100_mfalcon_g80_k4,2017,29000,3,1,5,18.15,1198.0,82.0,115.0,6.0,360000
maruti,swift_dzire_vxi,2014,120000,3,1,5,19.1,1197.0,85.8,114.0,5.0,400000
hyundai,accent_gle,2009,70000,3,1,4,13.2,1495.0,94.0,12.5,5.0,120000
maruti,vitara_brezza_zdi_plus_dual_tone,2016,100000,4,1,4,24.3,1248.0,88.5,200.0,5.0,765000
maruti,vitara_brezza_zdi_plus_dual_tone,2016,90150,4,1,5,24.3,1248.0,88.5,200.0,5.0,919999
toyota,platinum_etios_1.4_gxd,2018,90000,4,1,5,23.59,1364.0,67.05,170.0,5.0,730000
tata,zest_quadrajet_1.3_75ps_xm,2016,120000,4,1,5,22.95,1248.0,74.0,190.0,5.0,320000
honda,amaze_s_i-dtech,2015,90000,4,1,4,25.8,1498.0,98.6,200.0,5.0,455000
datsun,go_t_option_bsiv,2015,50000,3,1,5,20.63,1198.0,67.0,104.0,5.0,350000
mahindra,tuv_300_t8,2016,110000,4,1,5,18.49,1493.0,100.0,240.0,7.0,509999
tata,indigo_ls,2011,85700,4,1,4,17.0,1405.0,70.0,13.5,5.0,175000
mahindra,bolero_2011-2019_di_non_ac_bs_iii_silver,2013,178000,4,1,5,15.96,2523.0,63.0,180.0,9.0,325000
tata,indigo_cs_gls_bsiii,2011,70000,3,1,4,15.2,1193.0,65.0,10.7,5.0,120000
hyundai,i10_sportz,2014,30000,3,1,4,20.36,1197.0,78.9,111.8,5.0,300000
honda,city_i_dtec_e,2015,100000,4,1,5,26.0,1498.0,98.6,200.0,5.0,500000
maruti,baleno_delta_1.2,2016,25339,3,1,5,21.4,1197.0,83.1,115.0,5.0,562000
hyundai,eon_magna_plus,2014,10000,3,1,5,21.1,814.0,55.2,74.5,5.0,250000
tata,zest_quadrajet_1.3_xt,2017,35000,4,1,5,20.65,1248.0,88.7,190.0,5.0,484999
hyundai,i10_sportz,2013,35000,3,1,4,20.36,1197.0,78.9,111.8,5.0,280000
maruti,ertiga_vdi,2015,68000,4,1,4,20.77,1248.0,88.76,200.0,7.0,571000
maruti,swift_vxi,2013,40000,3,1,5,18.6,1197.0,85.8,114.0,5.0,400000
tata,indigo_cs_ls_(tdi)_bs-iii,2015,120000,4,1,4,19.09,1405.0,69.01,135.0,5.0,295000
mahindra,bolero_lx,2006,120000,4,1,5,,,,,,210000
ford,figo_petrol_exi,2011,25000,3,1,5,15.6,1196.0,70.0,102.0,5.0,250000
mahindra,bolero_2011-2019_sle,2015,40000,4,1,4,15.96,2523.0,62.1,195.0,7.0,610000
tata,indica_vista_quadrajet_vx,2012,60000,4,1,5,22.3,1248.0,74.0,190.0,5.0,175000
ford,figo_diesel_titanium,2011,70000,4,1,4,20.0,1399.0,68.0,160.0,5.0,204999
mahindra,xuv500_w8_2wd,2013,80000,4,1,4,15.1,2179.0,140.0,330.0,7.0,750000
maruti,swift_dzire_vdi_optional,2017,41232,4,1,5,26.59,1248.0,74.0,190.0,5.0,589000
toyota,innova_2.5_g_(diesel)_8_seater_bs_iv,2005,200000,4,1,4,12.8,2494.0,102.0,20.4,8.0,310000
tata,sumo_ex,2016,63000,4,1,5,15.3,2956.0,83.8,250.0,9.0,445000
mahindra,bolero_b4,2015,62000,4,1,5,21.0,1498.0,74.96,210.0,7.0,445000
tata,new_safari_3l_dicor_lx_4x2,2012,68240,4,1,5,13.93,2956.0,138.1,320.0,7.0,450000
mahindra,scorpio_1.99_s10_4wd,2008,78000,4,1,5,15.4,1997.0,120.0,280.0,7.0,450000
maruti,swift_vdi_bsiv,2017,38000,4,1,4,,,,,,525000
maruti,wagon_r_vxi,2010,35000,3,1,5,18.9,998.0,67.1,90.0,5.0,200000
maruti,swift_dzire_lxi,2018,9000,3,1,5,19.1,1197.0,85.8,114.0,5.0,611000
hyundai,creta_1.6_crdi_anniversary_edition,2016,39000,4,1,5,19.67,1582.0,126.2,259.9,5.0,819999
hyundai,creta_1.4_crdi_s,2016,39000,4,1,5,21.38,1396.0,88.7,219.7,5.0,825000
ford,ecosport_1.5_diesel_titanium,2015,92651,4,1,5,21.7,1498.0,98.96,215.0,5.0,599000
maruti,swift_lxi_bsiv,2018,28000,3,1,5,16.1,1197.0,85.0,113.0,5.0,490000
tata,zest_revotron_1.2_xt,2020,40000,3,1,5,17.57,1193.0,88.7,140.0,5.0,500000
mahindra,xuv500_w10_2wd,2017,88754,4,1,5,16.0,2179.0,140.0,330.0,7.0,1100000
ford,aspire_titanium_bsiv,2019,7000,3,1,5,19.4,1194.0,94.93,120.0,5.0,675000
mahindra,xuv500_w9_2wd,2018,40000,4,1,5,16.0,2179.0,138.0,330.0,7.0,1350000
hyundai,grand_i10_1.2_kappa_sportz_dual_tone,2018,20000,3,1,5,18.9,1197.0,81.86,113.75,5.0,570000
hyundai,grand_i10_1.2_crdi_asta,2017,50000,4,1,5,24.0,1186.0,73.97,190.24,5.0,455000
hyundai,eon_era_plus,2013,45000,3,1,4,21.1,814.0,55.2,74.5,5.0,165000
honda,city_i_vtec_vx_option_bl,2016,22000,3,1,5,17.8,1497.0,117.3,145.0,5.0,925000
tata,indigo_cs_elx_bs_iv,2014,100000,4,1,4,25.0,1396.0,69.01,140.0,5.0,215000
maruti,swift_vxi_optional,2016,23700,3,1,5,20.4,1197.0,81.8,113.0,5.0,470000
maruti,swift_vxi_deca,2016,23700,3,1,5,20.4,1197.0,81.8,113.0,5.0,470000
maruti,ciaz_zdi_plus_shvs,2017,60000,4,1,5,28.09,1248.0,88.5,200.0,5.0,650000
renault,captur_1.5_diesel_rxt,2017,50000,4,1,5,20.37,1461.0,108.45,240.0,5.0,900000
ford,fiesta_1.6_sxi_abs_duratec,2011,53287,3,1,5,,,,,,325000
ford,fiesta_classic_1.4_sxi_duratorq,2009,100000,4,1,4,17.8,1399.0,67.0,160.0,5.0,190000
hyundai,i20_active_1.4_sx_with_avn,2017,60000,4,1,5,21.19,1396.0,88.73,219.66,5.0,715000
tata,indigo_cs_evx,2013,60000,4,1,4,25.0,1396.0,69.01,140.0,5.0,227999
chevrolet,beat_diesel_lt,2015,40000,4,1,5,25.44,936.0,56.3,142.5,5.0,200000
maruti,wagon_r_lxi_cng,2017,110000,1,1,5,37.24,998.0,58.16,77.0,5.0,400000
maruti,ertiga_shvs_vdi,2016,110000,4,1,5,24.52,1248.0,88.5,200.0,7.0,725000
ford,figo_diesel_titanium,2014,80000,4,1,5,20.0,1399.0,68.05,160.0,5.0,300000
toyota,innova_2.5_gx_(diesel)_8_seater,2016,69500,4,1,4,12.99,2494.0,100.6,200.0,8.0,1151000
datsun,go_t_bsiv,2014,33000,3,1,5,20.63,1198.0,67.0,104.0,5.0,225000
hyundai,i10_magna_1.1l,2016,80000,3,1,5,19.81,1086.0,68.05,99.04,5.0,380000
hyundai,elite_i20_magna_plus_bsiv,2019,5000,3,1,5,18.6,1197.0,81.86,117.0,5.0,630000
hyundai,i10_magna_1.2_itech_se,2014,25000,3,1,5,20.36,1197.0,78.9,111.7,5.0,351000
skoda,fabia_1.2_tdi_active_plus,2012,50000,4,1,4,20.86,1199.0,75.0,180.0,5.0,199000
tata,hexa_xe,2017,50000,4,1,5,17.6,2179.0,147.94,320.0,7.0,850000
tata,indica_vista_terra_quadrajet_1.3l,2010,120000,4,1,4,18.0,1248.0,75.0,190.0,5.0,105000
tata,manza_aura_(abs)_quadrajet,2010,120000,4,1,3,18.8,1248.0,90.0,200.0,5.0,300000
toyota,innova_2.5_gx_(diesel)_7_seater,2016,80000,4,1,5,12.99,2494.0,100.6,200.0,7.0,950000
mahindra,tuv_300_t8,2015,110000,4,1,4,18.49,1493.0,100.0,240.0,7.0,430000
ford,endeavour_3.2_titanium_at_4x4,2016,80000,4,2,5,10.91,3198.0,197.0,470.0,7.0,2100000
hyundai,grand_i10_1.2_crdi_sportz,2018,30000,4,1,5,24.0,1186.0,73.97,190.24,5.0,540000
hyundai,santro_xing_gl_lpg,2012,60000,2,1,4,24.919999999999998,1086.0,63.0,9.8,5.0,175000
hyundai,creta_1.6_crdi_at_sx_plus,2018,44000,4,2,5,17.01,1582.0,126.2,259.9,5.0,1150000
maruti,alto_800_lxi,2020,5000,3,1,5,22.05,796.0,47.3,69.0,5.0,350000
hyundai,elite_i20_petrol_asta_option,2019,18000,3,1,5,18.6,1197.0,81.86,114.73,5.0,690000
hyundai,i20_asta_1.4_crdi,2015,80000,4,1,5,22.54,1396.0,88.73,219.7,5.0,535000
maruti,vitara_brezza_zdi_plus,2016,100000,4,1,5,24.3,1248.0,88.5,200.0,5.0,730000
hyundai,eon_era_plus,2016,19000,3,1,5,21.1,814.0,55.2,74.5,5.0,280000
maruti,swift_amt_zxi,2019,33000,3,2,5,21.21,1197.0,81.8,113.0,5.0,650000
toyota,innova_2.5_gx_7_str,2012,162000,4,1,2,12.8,2494.0,102.0,20.4,7.0,520000
hyundai,xcent_1.2_vtvt_e,2020,65000,3,1,4,20.14,1197.0,81.86,113.75,5.0,360000
maruti,swift_dzire_vdi_bsiv,2011,170000,4,1,5,19.3,1248.0,73.9,190.0,5.0,250000
volkswagen,ameo_1.5_tdi_trendline,2017,40000,4,1,5,21.66,1498.0,108.62,250.0,5.0,575000
tata,indigo_cs_ls_(tdi)_bs_iii,2012,120000,4,1,3,19.09,1396.0,69.0,135.0,5.0,170000
maruti,vitara_brezza_ldi_option,2017,53000,4,1,5,24.3,1248.0,88.5,200.0,5.0,711000
maruti,wagon_r_vxi_bsiii,2013,90000,3,1,5,18.9,998.0,67.1,90.0,5.0,250000
maruti,swift_dzire_vdi_optional,2017,35000,4,1,5,26.59,1248.0,74.0,190.0,5.0,675000
maruti,wagon_r_vxi_bs_iv,2016,50000,3,1,5,20.51,998.0,67.04,90.0,5.0,325000
maruti,alto_800_lxi,2016,20000,3,1,5,22.74,796.0,47.3,69.0,5.0,250000
maruti,swift_amt_zdi,2019,38000,4,2,5,28.4,1248.0,74.0,190.0,5.0,740000
honda,cr-v_2.4l_4wd_at_avn,2017,73000,3,2,5,12.0,2354.0,187.4,226.0,5.0,1750000
maruti,ciaz_1.3_alpha,2017,28050,4,1,5,28.09,1248.0,88.5,200.0,5.0,800000
honda,cr-v_2.4l_4wd_at_avn,2017,58000,3,2,5,12.0,2354.0,187.4,226.0,5.0,1825000
tata,hexa_xta,2017,58000,4,2,5,17.6,2179.0,153.86,400.0,7.0,1295000
renault,duster_85ps_diesel_rxz,2014,69000,4,1,5,19.87,1461.0,83.8,200.0,5.0,425000
mercedesbenz,gl-class_350_cdi_luxury,2016,70000,4,2,5,12.0,2987.0,224.0,510.0,7.0,4090000
hyundai,creta_1.6_sx_automatic_diesel,2015,40000,4,2,5,17.6,1582.0,126.2,259.87,5.0,910000
mahindra,bolero_2011-2019_slx,2011,142000,4,1,5,15.96,2523.0,62.1,195.0,7.0,325000
maruti,swift_vxi_deca,2016,22947,3,1,5,20.4,1197.0,81.8,113.0,5.0,500000
hyundai,i10_sportz,2013,30000,3,1,4,20.36,1197.0,78.9,111.8,5.0,300000
hyundai,eon_d_lite_plus,2016,7672,3,1,5,21.1,814.0,55.2,74.5,5.0,270000
maruti,alto_lxi,2010,36659,3,1,5,19.7,796.0,46.3,62.0,5.0,160000
maruti,omni_e_mpi_std_bs_iv,2016,60000,3,1,5,16.8,796.0,34.2,59.0,8.0,210000
mahindra,xuv500_w4,2014,120000,4,1,5,15.1,2179.0,140.0,330.0,7.0,850000
mahindra,xuv500_w4,2014,120000,4,1,5,15.1,2179.0,140.0,330.0,7.0,880000
maruti,zen_estilo_sports,2010,39000,3,1,5,16.9,1061.0,64.9,8.6,5.0,150000
mahindra,tuv_300_t8_amt,2015,45000,4,2,5,18.49,1493.0,100.0,230.0,7.0,775000
maruti,alto_lxi,2009,70000,3,1,3,19.7,796.0,46.3,62.0,5.0,160000
ford,figo_diesel_exi,2012,100000,4,1,4,20.0,1399.0,68.0,160.0,5.0,220000
hyundai,i20_1.4_asta_option,2017,48000,4,1,5,22.54,1396.0,88.73,219.7,5.0,670000
hyundai,i20_1.4_sportz,2018,35000,4,1,5,22.54,1396.0,88.73,219.7,5.0,780000
maruti,baleno_sigma_1.2,2017,23000,3,1,5,21.4,1197.0,83.1,115.0,5.0,515000
hyundai,i20_2015-2017_asta_1.4_crdi,2017,14000,4,1,5,22.54,1396.0,88.73,219.7,5.0,800000
mahindra,xuv500_w8_2wd,2014,60000,4,1,5,15.1,2179.0,140.0,330.0,7.0,850000
hyundai,eon_era_plus,2013,60000,3,1,4,21.1,814.0,55.2,74.5,5.0,200000
skoda,fabia_1.4_tdi_ambiente,2008,150000,4,1,3,19.4,1422.0,70.0,155.0,5.0,140000
hyundai,verna_1.6_vtvt_at_sx,2016,80000,3,2,4,17.01,1591.0,121.3,154.9,5.0,800000
maruti,alto_k10_2010-2014_vxi,2013,35000,3,1,5,20.92,998.0,67.1,90.0,5.0,250000
maruti,s-cross_2017-2020_zeta_ddis_200_sh,2017,44500,4,1,5,25.1,1248.0,88.5,200.0,5.0,800000
maruti,ciaz_zdi_plus,2015,60000,4,1,3,26.21,1248.0,88.5,200.0,5.0,600000
renault,fluence_diesel_e4,2012,120000,4,1,3,21.8,1461.0,78.0,240.0,5.0,250000
honda,amaze_s_i-dtec,2016,80000,4,1,4,25.8,1498.0,98.6,200.0,5.0,500000
maruti,gypsy_king_soft_top_mpi_bsiv,2019,9900,3,1,5,11.96,1298.0,80.0,103.0,8.0,750000
maruti,swift_zdi,2014,68000,4,1,5,22.9,1248.0,74.0,190.0,5.0,650000
toyota,etios_liva_g,2012,40000,3,1,3,,,,,,350000
honda,brv_i-dtec_v_mt,2016,60000,4,1,5,21.9,1498.0,98.6,200.0,7.0,950000
chevrolet,tavera_neo_3_ls_10_seats_bsiii,2015,110000,4,1,4,13.58,2499.0,72.4,171.0,10.0,580000
hyundai,grand_i10_1.2_kappa_sportz_dual_tone,2019,10000,3,1,5,18.9,1197.0,81.86,113.75,5.0,640000
mahindra,scorpio_vlx_2wd_at_bsiii,2014,80000,4,2,5,11.79,2179.0,120.0,290.0,8.0,800000
maruti,a-star_vxi,2011,30000,3,1,5,19.0,998.0,66.1,90.0,5.0,347000
mahindra,xuv500_w8_2wd,2014,120000,4,1,3,15.1,2179.0,140.0,330.0,7.0,1000000
hyundai,eon_sportz,2016,35000,3,1,5,21.1,814.0,55.2,74.5,5.0,300000
tata,tigor_1.2_revotron_xz,2017,40000,3,1,5,20.3,1199.0,84.0,114.0,5.0,493000
hyundai,grand_i10_magna,2014,60000,3,1,5,18.9,1197.0,82.0,114.0,5.0,370000
maruti,swift_dzire_zdi,2008,90000,4,1,2,19.3,1248.0,73.9,190.0,5.0,250000
datsun,redigo_1.0_t_option,2017,20000,3,1,5,22.5,999.0,67.0,91.0,5.0,300000
renault,kwid_climber_1.0_amt,2017,40000,3,2,5,24.04,999.0,67.0,91.0,5.0,450000
ford,figo_diesel_titanium,2010,124316,4,1,4,20.0,1399.0,68.0,160.0,5.0,185000
mahindra,xuv300_w8_option_dual_tone_diesel_bsiv,2019,6544,4,1,5,20.0,1497.0,115.0,300.0,5.0,1225000
toyota,innova_2.5_gx_(diesel)_8_seater,2015,50000,4,1,5,12.99,2494.0,100.6,200.0,8.0,1000000
hyundai,i20_magna_1.2,2016,10000,3,1,5,18.6,1197.0,81.83,114.7,5.0,600000
mahindra,xuv500_w7_bsiv,2018,50000,4,1,5,15.1,2179.0,152.87,360.0,7.0,1100000
hyundai,grand_i10_sportz_edition,2015,30000,3,1,4,18.9,1197.0,81.86,113.75,5.0,360000
maruti,swift_dzire_vxi,2012,69000,3,1,5,17.5,1298.0,85.8,114.0,5.0,285000
mahindra,kuv_100_mfalcon_d75_k8,2016,49600,4,1,4,25.32,1198.0,77.0,190.0,6.0,350000
hyundai,i10_era,2008,30000,3,1,4,19.81,1086.0,68.05,99.04,5.0,130000
chevrolet,enjoy_1.3_tcdi_ltz_8,2016,198000,4,1,5,18.2,1248.0,73.74,172.5,8.0,500000
hyundai,i20_asta_(o),2010,80000,3,1,5,17.0,1197.0,80.0,11.4,5.0,350000
maruti,baleno_delta_automatic,2019,19000,3,2,5,21.4,1197.0,83.1,115.0,5.0,685000
maruti,eeco_cng_5_seater_ac_bsiv,2020,5000,1,1,5,30.716,1196.0,61.7,85.0,5.0,399000
hyundai,grand_i10_1.2_kappa_magna_bsiv,2017,10000,3,1,5,18.9,1197.0,81.86,113.75,5.0,525000
maruti,ertiga_bsiv_vxi,2017,40000,3,1,5,17.5,1373.0,91.1,130.0,7.0,765000
maruti,swift_vdi,2012,97000,4,1,3,22.9,1248.0,74.0,190.0,5.0,450000
tata,estate_std,1999,80000,4,1,3,,,,,,78000
nissan,micra_active_xv,2014,30000,3,1,5,19.69,1198.0,67.04,104.0,5.0,390000
maruti,ertiga_shvs_zdi_plus,2017,120000,4,1,5,24.52,1248.0,88.5,200.0,7.0,940000
renault,duster_110ps_diesel_rxz,2013,120000,4,1,4,19.01,1461.0,108.45,248.0,5.0,650000
ford,figo_diesel_titanium,2012,103994,4,1,2,20.0,1399.0,68.0,160.0,5.0,320000
toyota,corolla_ae,2003,70000,3,1,4,13.4,1794.0,125.0,16.1,5.0,145000
ford,figo_aspire_1.5_tdci_titanium,2017,70000,4,1,5,25.83,1498.0,99.0,215.0,5.0,670000
maruti,sx4_zdi_leather,2011,115000,4,1,2,21.5,1248.0,88.8,200.0,5.0,350000
tata,indica_vista_quadrajet_vx,2012,178000,4,1,4,22.3,1248.0,74.0,190.0,5.0,285000
maruti,zen_estilo_lx_bsiv,2011,40000,3,1,3,19.0,998.0,67.1,90.0,5.0,300000
ford,figo_diesel_exi,2011,80000,4,1,5,20.0,1399.0,68.0,160.0,5.0,300000
audi,q7_3.0_tdi_quattro,2009,98000,4,2,2,12.07,2967.0,241.4,550.0,7.0,810000
tata,indica_v2_dls_tc,2009,118000,4,1,4,16.8,1405.0,62.0,12.5,5.0,90000
maruti,alto_lx,2004,100000,3,1,4,19.7,796.0,46.3,62.0,5.0,100000
tata,indica_v2_2001-2011_dls_bsiii,2009,120000,4,1,4,17.88,1396.0,52.8,85.0,5.0,90000
mahindra,scorpio_gateway_2wd,2013,120000,4,1,4,13.5,2609.0,115.0,277.5,5.0,459999
toyota,innova_2.5_g_(diesel)_8_seater_bs_iv,2009,217000,4,1,2,12.8,2494.0,102.0,20.4,8.0,525000
maruti,wagon_r_ax_bsiv,2011,65000,3,1,4,18.9,998.0,67.1,90.0,5.0,250000
hyundai,i10_asta,2012,41000,3,1,4,20.36,1197.0,78.9,111.8,5.0,300000
maruti,swift_zxi_abs,2005,120000,3,1,4,16.1,1298.0,88.2,11.5,5.0,130000
maruti,alto_k10_lxi,2011,70000,3,1,3,20.92,998.0,67.1,90.0,5.0,199000
renault,duster_85ps_diesel_rxl_optional,2012,90000,4,1,4,20.46,1461.0,83.8,200.0,5.0,545000
maruti,ertiga_zdi,2014,80000,4,1,4,20.77,1248.0,88.8,200.0,7.0,570000
honda,city_2017-2020_vtec,2006,120000,3,1,4,16.9,1497.0,100.0,13.5,5.0,150000
maruti,alto_std,2009,100000,3,1,5,19.7,796.0,46.3,62.0,5.0,114999
tata,tigor_1.2_revotron_xt,2018,35000,3,1,5,20.3,1199.0,84.0,114.0,5.0,450000
renault,triber_rxt_bsiv,2019,5000,3,1,5,20.0,999.0,72.0,96.0,7.0,600000
maruti,vitara_brezza_vdi_option,2016,110000,4,1,5,24.3,1248.0,88.5,200.0,5.0,610000
hyundai,i20_1.2_asta_option,2017,20000,3,1,5,18.6,1197.0,81.83,114.7,5.0,690000
tata,nexon_1.2_revotron_xz_plus,2018,15000,3,1,5,17.0,1198.0,108.5,170.0,5.0,790000
maruti,alto_k10_2010-2014_vxi,2014,40000,3,1,4,20.92,998.0,67.1,90.0,5.0,254999
honda,jazz_1.2_v_i_vtec,2016,41000,3,1,5,18.7,1199.0,88.7,110.0,5.0,500000
mahindra,bolero_slx,2011,100000,4,1,4,13.6,2523.0,63.0,180.0,7.0,340000
mahindra,bolero_slx,2007,110000,4,1,3,13.6,2523.0,63.0,180.0,7.0,245000
ford,fiesta_classic_1.4_duratorq_clxi,2012,120000,4,1,3,17.8,1399.0,67.0,160.0,5.0,340000
maruti,wagon_r_lxi,2008,35008,3,1,5,21.79,998.0,67.05,90.0,5.0,221000
datsun,redigo_t,2017,31100,3,1,5,22.7,799.0,53.64,72.0,5.0,270000
hyundai,xcent_1.1_crdi_base,2014,42312,4,1,5,24.4,1120.0,71.0,180.4,5.0,455000
toyota,etios_g_safety,2011,72000,3,1,5,17.6,1496.0,88.7,132.0,5.0,300000
toyota,etios_liva_1.4_gd,2014,54891,4,1,5,23.59,1364.0,67.04,170.0,5.0,480000
hyundai,verna_crdi_1.6_at_sx_plus,2018,30000,4,2,5,22.0,1582.0,126.2,259.87,5.0,1000000
bmw,3_series_320d_luxury_line_plus,2017,44000,4,2,5,22.69,1995.0,190.0,400.0,5.0,2600000
toyota,innova_crysta_2.8_zx_at_bsiv,2017,18890,4,2,5,11.36,2755.0,171.5,360.0,7.0,1850000
renault,koleos_2.0_diesel,2013,75010,4,2,5,13.73,1995.0,148.0,320.0,5.0,1000000
renault,pulse_rxz_optional,2012,100000,4,1,5,23.08,1461.0,63.1,160.0,5.0,245000
hyundai,grand_i10_magna_at,2019,4337,3,2,5,18.9,1197.0,82.0,114.0,5.0,625000
volkswagen,polo_2015-2019_1.0_mpi_trendline,2018,14495,3,1,5,18.78,999.0,75.0,95.0,5.0,560000
mahindra,xuv500_w9_bsiv,2018,24000,4,1,5,15.1,2179.0,152.87,360.0,7.0,1475000
toyota,corolla_altis_diesel_d4dg,2010,83585,4,1,5,21.43,1364.0,87.2,205.0,5.0,425000
volkswagen,polo_gt_tsi,2014,31000,3,2,4,17.21,1197.0,103.6,175.0,5.0,550000
toyota,innova_crysta_2.4_gx_mt_bsiv,2016,100000,4,1,5,13.68,2393.0,147.8,343.0,7.0,1475000
renault,duster_85ps_diesel_rxl,2017,48406,4,1,5,19.87,1461.0,83.8,200.0,5.0,750000
hyundai,i20_era_1.4_crdi,2016,56239,4,1,5,22.54,1396.0,88.73,219.7,5.0,570000
maruti,baleno_delta_1.2,2015,33243,3,1,5,21.4,1197.0,83.1,115.0,5.0,585000
honda,jazz_1.2_s_at_i_vtec,2016,26000,3,2,5,19.0,1199.0,88.7,110.0,5.0,600000
toyota,etios_gd,2012,90000,4,1,5,,,,,,415000
hyundai,i20_active_1.2_sx_with_avn,2016,120000,3,1,4,17.19,1197.0,81.86,114.73,5.0,530000
ford,ikon_1.3_flair,2005,15858,3,1,5,13.8,1299.0,70.0,10.7,5.0,150000
maruti,alto_800_lxi,2017,15000,3,1,5,24.7,796.0,47.3,69.0,5.0,310000
chevrolet,tavera_neo_3_lt_9_seats_bsiii,2014,50000,4,1,5,13.58,2499.0,72.4,171.0,9.0,500000
chevrolet,beat_diesel,2013,60000,4,1,4,25.44,936.0,57.6,150.0,5.0,200000
renault,lodgy_85ps_rxe_7_seater,2018,35000,4,1,5,21.04,1461.0,83.8,200.0,7.0,900000
ambassador,classic_1500_dsl_ac,2000,90000,4,1,4,12.8,1489.0,35.5,72.9,5.0,75000
maruti,swift_lxi_optional-o,2015,50000,3,1,5,20.4,1197.0,83.11,113.0,5.0,400000
honda,mobilio_rs_i_dtec,2015,110000,4,1,5,24.5,1498.0,98.6,200.0,7.0,650000
maruti,swift_vdi,2015,87847,4,1,5,28.4,1248.0,74.0,190.0,5.0,480000
maruti,alto_lxi,2009,35000,3,1,5,19.7,796.0,46.3,62.0,5.0,140000
maruti,swift_vxi_2018,2018,5000,3,1,5,22.0,1197.0,81.8,113.0,5.0,550000
maruti,wagon_r_amt_vxi,2017,29000,3,2,5,20.51,998.0,67.0,90.0,5.0,380000
tata,indigo_cs_ls_(tdi)_bs-iii,2016,20000,4,1,5,19.09,1405.0,69.01,135.0,5.0,440000
maruti,swift_dzire_vxi_1.2,2018,15000,3,1,5,21.21,1197.0,81.8,113.0,5.0,630000
renault,kwid_rxl,2017,40000,3,1,5,25.17,799.0,53.3,72.0,5.0,250000
maruti,alto_lx,2009,17000,3,1,5,19.7,796.0,46.3,62.0,5.0,120000
tata,manza_aura_quadrajet_bs_iv,2012,120000,4,1,5,21.12,1248.0,88.8,200.0,5.0,287000
maruti,baleno_delta_1.2,2016,45000,3,1,5,21.4,1197.0,83.1,115.0,5.0,550000
mahindra,scorpio_1.99_s10_4wd,2016,60000,4,1,3,15.4,1997.0,120.0,280.0,7.0,950000
tata,harrier_xz_dark_edition_bsiv,2019,25000,4,1,5,17.0,1956.0,138.1,350.0,5.0,1630000
ford,fiesta_1.5_tdci_trend,2015,80000,4,1,4,25.01,1498.0,89.75,204.0,5.0,501000
mahindra,bolero_2011-2019_zlx_bsiii,2014,70000,4,1,5,15.96,2523.0,62.1,195.0,7.0,550000
maruti,alto_800_lxi,2016,25000,3,1,5,22.74,796.0,47.3,69.0,5.0,300000
maruti,wagon_r_vxi_bs_iv,2015,50000,3,1,3,20.51,998.0,67.04,90.0,5.0,300000
toyota,etios_liva_gd,2012,100000,4,1,4,,,,,,280000
chevrolet,sail_1.2_ls_abs,2016,15000,3,1,5,18.2,1199.0,82.4,108.5,5.0,550000
mahindra,xuv500_w8_2wd,2012,100000,4,1,4,15.1,2179.0,140.0,330.0,7.0,700000
tata,indigo_cs_eglx_bs_iv,2011,70000,3,1,5,15.64,1193.0,64.1,100.0,5.0,181000
mahindra,scorpio_vls_at_2.2_mhawk,2009,110000,4,2,4,11.79,2179.0,120.0,290.0,8.0,365000
hyundai,santro_xing_xo_erlx_euro_ii,2006,9558,3,1,5,,,,,,150000
maruti,alto_k10_vxi_ags_optional,2017,10000,3,2,5,23.95,998.0,67.1,90.0,5.0,400000
hyundai,i10_sportz,2010,110000,3,1,5,20.36,1197.0,78.9,111.8,5.0,210000
hyundai,verna_1.6_sx,2013,87000,4,1,4,22.32,1582.0,126.32,259.8,5.0,500000
jaguar,xe_2016-2019_2.0l_diesel_prestige,2017,9000,4,2,5,13.6,1999.0,177.0,430.0,5.0,2711000
tata,zest_revotron_1.2_xt,2017,120000,3,1,5,17.57,1193.0,88.7,140.0,5.0,550000
maruti,ertiga_zdi,2013,148000,4,1,5,20.77,1248.0,88.8,200.0,7.0,509999
