name,model,year,km_driven,fuel,transmission,owner,mileage,engine,max_power,torque_val,seats,selling_price
mahindra,tuv_300_mhawk100_t8,2018,30000,diesel,manual,firstowner,18.49,1493.0,100.0,240.0,7.0,700000
volkswagen,vento_petrol_highline,2012,12000,petrol,manual,secondowner,15.04,1598.0,103.6,153.0,5.0,535000
tata,indica_v2_2001-2011_elx,2011,90000,diesel,manual,secondowner,25.0,1396.0,69.0,140.0,5.0,130000
datsun,go_plus_t,2017,140000,petrol,manual,firstowner,19.02,1198.0,67.05,104.0,7.0,200000
maruti,alto_lx_bsiii,2007,110000,petrol,manual,secondowner,19.7,796.0,46.3,62.0,5.0,118000
maruti,baleno_delta_1.2,2018,20000,petrol,manual,firstowner,21.4,1197.0,83.1,115.0,5.0,560000
ford,figo_diesel_zxi,2011,70000,diesel,manual,secondowner,20.0,1399.0,68.0,160.0,5.0,170000
maruti,alto_800_lxi,2020,5000,petrol,manual,firstowner,22.05,796.0,47.3,69.0,5.0,350000
maruti,ertiga_vdi,2015,70000,diesel,manual,firstowner,20.77,1248.0,88.76,200.0,7.0,650000
mahindra,bolero_power_plus_sle,2018,40000,diesel,manual,firstowner,16.5,1493.0,70.0,195.0,7.0,630000
maruti,vitara_brezza_zdi_plus,2017,52000,diesel,manual,firstowner,24.3,1248.0,88.5,200.0,5.0,800000
honda,city_1.5_s_mt,2011,80000,petrol,manual,thirdowner,17.0,1497.0,118.0,146.0,5.0,450000
maruti,estilo_lxi,2010,50000,petrol,manual,firstowner,,,,,,160000
honda,city_i_dtec_sv,2016,110000,diesel,manual,firstowner,26.0,1498.0,98.6,200.0,5.0,700000
toyota,innova_crysta_2.4_gx_mt_bsiv,2017,23000,diesel,manual,firstowner,13.68,2393.0,147.8,343.0,7.0,1750000
maruti,swift_dzire_zdi,2012,193000,diesel,manual,firstowner,19.3,1248.0,73.9,190.0,5.0,320000
hyundai,i20_asta_1.4_crdi,2014,83000,diesel,manual,secondowner,22.54,1396.0,88.73,219.7,5.0,475000
ford,figo_titanium_blu,2019,3177,petrol,manual,firstowner,18.5,1194.0,94.93,119.0,5.0,700000
honda,city_i_vtec_v,2015,80000,petrol,manual,firstowner,17.4,1497.0,117.3,145.0,5.0,650000
honda,amaze_s_i-dtech,2013,70000,diesel,manual,firstowner,25.8,1498.0,98.6,200.0,5.0,425000
jeep,compass_2.0_longitude_option_bsiv,2018,14000,diesel,manual,firstowner,17.1,1956.0,170.0,350.0,5.0,1600000
chevrolet,beat_diesel_lt,2015,55000,diesel,manual,firstowner,25.44,936.0,56.3,142.5,5.0,240000
tata,aria_pleasure_4x2,2013,80000,diesel,manual,secondowner,13.7,2179.0,138.1,320.0,7.0,500000
maruti,vitara_brezza_zdi_plus_dual_tone,2016,100000,diesel,manual,secondowner,24.3,1248.0,88.5,200.0,5.0,765000
mahindra,xuv500_w6_2wd,2014,122000,diesel,manual,secondowner,15.1,2179.0,140.0,330.0,7.0,600000
nissan,sunny_xe,2011,25000,petrol,manual,secondowner,16.95,1498.0,97.7,134.0,5.0,350000
ford,figo_1.2p_titanium_mt,2017,25000,petrol,manual,thirdowner,18.16,1196.0,86.8,112.0,5.0,600000
maruti,zen_std,1999,100000,petrol,manual,thirdowner,17.3,993.0,60.0,78.0,5.0,45000
maruti,swift_dzire_vdi_bsiv,2011,80600,diesel,manual,firstowner,19.3,1248.0,73.9,190.0,5.0,347000
maruti,vitara_brezza_vdi_option,2017,50000,diesel,manual,firstowner,24.3,1248.0,88.5,200.0,5.0,760000
honda,city_1.3_exi,2004,120000,petrol,manual,secondowner,13.0,1343.0,90.0,11.3,5.0,135000
maruti,swift_dzire_vdi,2017,70000,diesel,manual,firstowner,26.59,1248.0,74.0,190.0,5.0,650000
maruti,zen_estilo_lxi_bsiii,2007,160000,petrol,manual,fourthowner,18.2,998.0,67.1,90.0,5.0,85000
maruti,swift_dzire_zxi,2015,7967,petrol,manual,firstowner,20.85,1197.0,83.14,115.0,5.0,600000
renault,duster_110ps_diesel_rxz,2015,60000,diesel,manual,firstowner,19.01,1461.0,108.45,248.0,5.0,600000
mahindra,kuv_100_mfalcon_g80_k8_5str,2016,40000,petrol,manual,firstowner,18.15,1198.0,82.0,115.0,5.0,400000
chevrolet,sail_1.2_lt_abs,2014,23000,petrol,manual,firstowner,18.2,1199.0,82.4,108.5,5.0,330000
audi,a6_35_tfsi_matrix,2019,7800,petrol,automatic,testdrivecar,15.26,1798.0,187.74,320.0,5.0,6223000
chevrolet,beat_lt,2010,60000,petrol,manual,firstowner,18.6,1199.0,79.4,108.0,5.0,140000
mahindra,scorpio_2009-2014_sle_7s_bsiv,2013,173000,diesel,manual,firstowner,12.05,2179.0,120.0,290.0,7.0,479000
hyundai,eon_era,2011,80000,petrol,manual,secondowner,21.1,814.0,55.2,74.5,5.0,129000
hyundai,i10_sportz,2013,30000,petrol,manual,secondowner,20.36,1197.0,78.9,111.8,5.0,300000
toyota,innova_crysta_2.8_gx_at_bsiv,2018,10000,diesel,automatic,firstowner,11.36,2755.0,171.5,360.0,7.0,1745000
mahindra,bolero_2011-2019_sle,2012,120000,diesel,manual,firstowner,15.96,2523.0,62.1,195.0,7.0,450000
toyota,etios_liva_gd,2014,120000,diesel,manual,firstowner,23.59,1364.0,67.04,170.0,5.0,430999
mahindra,bolero_2011-2019_zlx,2013,100000,diesel,manual,secondowner,15.96,2523.0,62.1,195.0,7.0,430000
honda,city_1.5_s_mt,2011,105000,petrol,manual,firstowner,17.0,1497.0,118.0,146.0,5.0,421000
tata,tigor_1.05_revotorq_xz,2017,15000,diesel,manual,firstowner,24.7,1047.0,69.0,140.0,5.0,597000
maruti,alto_lx,2007,57000,petrol,manual,firstowner,19.7,796.0,46.3,62.0,5.0,135000
maruti,wagon_r_vxi,2003,70000,petrol,manual,fourthowner,18.9,998.0,67.1,90.0,5.0,65000
mahindra,scorpio_s10_7_seater,2015,80000,diesel,manual,secondowner,15.4,2179.0,120.0,280.0,7.0,1050000
tata,indica_vista_aura_safire_anniversary_edition,2009,28900,petrol,manual,secondowner,0.0,1172.0,65.0,9.8,5.0,135000
maruti,vitara_brezza_zdi_plus_dual_tone,2016,40000,diesel,manual,secondowner,24.3,1248.0,88.5,200.0,5.0,720000
volkswagen,polo_diesel_trendline_1.2l,2011,222300,diesel,manual,firstowner,22.07,1199.0,73.9,180.0,5.0,220000
volkswagen,vento_diesel_highline,2011,120000,diesel,manual,thirdowner,20.54,1598.0,103.6,250.0,5.0,300000
maruti,800_std_mpfi,2003,90000,petrol,manual,fourthowner,16.1,796.0,37.0,59.0,4.0,65000
maruti,alto_800_lxi,2016,60000,petrol,manual,secondowner,22.74,796.0,47.3,69.0,5.0,270000
ford,figo_diesel_lxi,2011,120000,diesel,manual,firstowner,20.0,1399.0,68.0,160.0,5.0,215000
hyundai,i10_era,2009,50000,petrol,manual,secondowner,19.81,1086.0,68.05,99.04,5.0,229999
volkswagen,polo_petrol_highline_1.2l,2012,80000,petrol,manual,firstowner,16.47,1198.0,73.9,110.0,5.0,415000
honda,city_v_mt,2013,86300,petrol,manual,firstowner,16.8,1497.0,116.3,146.0,5.0,425000
chevrolet,beat_ls,2012,60000,petrol,manual,thirdowner,18.6,1199.0,79.4,108.0,5.0,120000
ford,figo_diesel_exi,2011,112000,diesel,manual,secondowner,20.0,1399.0,68.0,160.0,5.0,160000
ford,figo_diesel_titanium,2012,110000,diesel,manual,firstowner,20.0,1399.0,68.0,160.0,5.0,220000
audi,a4_35_tdi_premium_plus,2015,37000,diesel,automatic,firstowner,18.25,1968.0,187.74,400.0,5.0,1750000
hyundai,santro_xing_gls_lpg,2010,70000,lpg,manual,thirdowner,18.83,1086.0,62.1,96.1,5.0,150000
honda,city_i_dtec_e,2016,80000,diesel,manual,firstowner,26.0,1498.0,98.6,200.0,5.0,765000
mahindra,bolero_2011-2019_di_non_ac_bs_iii_white,2016,80000,diesel,manual,secondowner,15.96,2523.0,63.0,180.0,9.0,550000
honda,brio_s_mt,2013,80000,petrol,manual,secondowner,19.4,1198.0,86.8,109.0,5.0,300000
bmw,5_series_520d_luxury_line,2019,10000,diesel,automatic,firstowner,18.12,1995.0,190.0,400.0,5.0,5200000
mahindra,thar_di_4x4_ps,2015,16000,diesel,manual,firstowner,18.06,2523.0,63.0,182.5,7.0,750000
hyundai,verna_1.6_sx,2012,120000,diesel,manual,thirdowner,22.32,1582.0,126.32,259.8,5.0,350000
maruti,celerio_zxi,2015,30000,petrol,manual,firstowner,23.1,998.0,67.04,90.0,5.0,400000
ford,ecosport_1.5_diesel_titanium_bsiv,2018,30000,diesel,manual,secondowner,23.0,1498.0,98.96,205.0,5.0,810000
maruti,800_ac,2008,10000,petrol,manual,secondowner,16.1,796.0,37.0,59.0,4.0,65000
toyota,innova_2.5_gx_8_str,2012,90000,diesel,manual,firstowner,12.8,2494.0,102.0,20.4,8.0,610000
mahindra,tuv_300_t8,2017,126000,diesel,manual,firstowner,18.49,1493.0,100.0,240.0,7.0,655000
maruti,alto_lxi,2010,64000,petrol,manual,firstowner,19.7,796.0,46.3,62.0,5.0,215000
mahindra,xylo_e8_abs_airbag,2011,230000,diesel,manual,firstowner,14.0,2498.0,112.0,260.0,7.0,600000
tata,tiago_1.2_revotron_xm,2017,60000,petrol,manual,firstowner,23.84,1199.0,84.0,114.0,5.0,350000
renault,duster_85ps_diesel_rxl,2014,80000,diesel,manual,firstowner,20.45,1461.0,83.8,200.0,5.0,480000
maruti,zen_estilo_lx_bsiv,2011,40000,petrol,manual,thirdowner,19.0,998.0,67.1,90.0,5.0,300000
hyundai,eon_magna_plus,2014,10000,petrol,manual,firstowner,21.1,814.0,55.2,74.5,5.0,250000
volkswagen,polo_petrol_highline_1.2l,2011,60000,petrol,manual,secondowner,16.47,1198.0,73.9,110.0,5.0,270000
maruti,sx4_s_cross_2015-2017_ddis_200_zeta,2016,33500,diesel,manual,firstowner,23.65,1248.0,88.5,200.0,5.0,825000
mahindra,xuv500_at_w10_fwd,2015,100000,diesel,automatic,secondowner,16.0,2179.0,140.0,330.0,7.0,900000
skoda,octavia_l_and_k_1.9_tdi_(mt),2007,200000,diesel,manual,secondowner,16.6,1896.0,122.4,21.4,5.0,275000
tata,indigo_cr4,2011,84321,diesel,manual,firstowner,23.57,1396.0,70.0,140.0,5.0,200000
renault,kwid_1.0_rxt_bsiv,2019,25000,petrol,manual,firstowner,23.01,999.0,67.0,91.0,5.0,390000
hyundai,accent_gle,2005,120000,petrol,manual,firstowner,13.2,1495.0,94.0,12.5,5.0,150000
nissan,sunny_xl,2014,37000,petrol,manual,firstowner,16.95,1498.0,97.7,134.0,5.0,550000
fiat,grande_punto_evo_1.3_active,2014,39395,diesel,manual,firstowner,21.2,1248.0,75.0,197.0,5.0,320000
toyota,innova_2.5_g_(diesel)_7_seater,2013,80000,diesel,manual,secondowner,12.99,2494.0,100.6,200.0,7.0,750000
maruti,zen_lxi,2006,106000,petrol,manual,secondowner,17.3,993.0,60.0,78.0,5.0,150000
nissan,micra_xv,2011,90000,petrol,manual,secondowner,18.06,1198.0,75.0,104.0,5.0,235000
maruti,celerio_vxi,2015,70000,petrol,manual,thirdowner,23.1,998.0,67.04,90.0,5.0,330000
maruti,wagon_r_amt_vxi_option,2018,30000,petrol,automatic,firstowner,20.51,998.0,67.0,90.0,5.0,472000
maruti,alto_k10_vxi,2015,50000,petrol,manual,secondowner,23.95,998.0,67.05,90.0,5.0,240000
tata,safari_storme_lx,2014,77500,diesel,manual,secondowner,14.0,2179.0,138.1,320.0,7.0,540000
chevrolet,enjoy_tcdi_ltz_7_seater,2013,60000,diesel,manual,firstowner,18.2,1248.0,73.8,172.5,7.0,450000
ford,fiesta_diesel_style,2012,120000,diesel,manual,firstowner,23.5,1498.0,88.7,204.0,5.0,390000
maruti,800_dx,1996,32000,petrol,manual,secondowner,16.1,796.0,37.0,59.0,4.0,40000
mahindra,bolero_2011-2019_plus_-_ac_bsiii,2011,175000,diesel,manual,thirdowner,15.96,2523.0,63.0,180.0,9.0,320000
tata,zest_revotron_1.2t_xms,2015,20000,petrol,manual,firstowner,17.57,1193.0,88.7,140.0,5.0,500000
ford,ecosport_1.5_diesel_titanium_bsiv,2018,25000,diesel,manual,firstowner,23.0,1498.0,98.96,205.0,5.0,900000
tata,tiago_1.2_revotron_xt,2017,40000,petrol,manual,firstowner,23.84,1199.0,84.0,114.0,5.0,400000
maruti,alto_lxi,2005,40000,petrol,manual,secondowner,19.7,796.0,46.3,62.0,5.0,90000
mahindra,xylo_d4_bsiii,2013,300000,diesel,manual,firstowner,14.0,2498.0,112.0,260.0,8.0,200000
honda,civic_1.8_v_mt,2009,70000,petrol,manual,firstowner,13.5,1799.0,130.0,172.0,5.0,240000
maruti,wagon_r_duo_lxi,2012,100000,lpg,manual,secondowner,36.68,998.0,58.2,77.0,5.0,300000
ford,fiesta_1.5_tdci_ambiente,2014,60000,diesel,manual,firstowner,25.01,1498.0,89.75,204.0,5.0,425000
nissan,micra_diesel_xv_premium,2012,120000,diesel,manual,firstowner,23.08,1461.0,63.1,160.0,5.0,204999
maruti,swift_dzire_amt_zdi,2016,50000,diesel,automatic,secondowner,26.59,1248.0,74.0,190.0,5.0,650000
maruti,swift_vdi,2013,96000,diesel,manual,secondowner,22.9,1248.0,74.0,190.0,5.0,370000
nissan,terrano_xv_110_ps,2014,120000,diesel,manual,secondowner,19.01,1461.0,108.5,248.0,5.0,525000
volkswagen,vento_1.6_highline,2014,100000,petrol,manual,firstowner,15.04,1598.0,103.2,153.0,5.0,430000
maruti,s-cross_2017-2020_delta_ddis_200_sh,2019,60000,diesel,manual,firstowner,25.1,1248.0,88.5,200.0,5.0,900000
hyundai,eon_era,2012,25000,petrol,manual,firstowner,21.1,814.0,55.2,74.5,5.0,250000
maruti,800_std,2010,70000,petrol,manual,secondowner,16.1,796.0,37.0,59.0,4.0,120000
mercedesbenz,new_c-class_c_220_cdi_elegance_at,2008,80000,diesel,automatic,secondowner,14.84,2143.0,170.0,400.0,5.0,725000
hyundai,eon_era_plus,2016,19000,petrol,manual,firstowner,21.1,814.0,55.2,74.5,5.0,280000
maruti,eeco_7_seater_standard_bsiv,2018,44000,petrol,manual,firstowner,15.37,1196.0,73.0,101.0,7.0,358000
hyundai,i20_1.2_asta,2017,37333,petrol,manual,firstowner,18.6,1197.0,81.83,114.7,5.0,730000
chevrolet,tavera_neo_3_ls_10_str,2016,60000,diesel,manual,secondowner,12.2,1994.0,105.3,263.7,10.0,409999
mahindra,xuv500_w10_2wd,2017,88754,diesel,manual,firstowner,16.0,2179.0,140.0,330.0,7.0,1100000
nissan,micra_xv_cvt,2015,50000,petrol,automatic,firstowner,19.34,1198.0,76.0,104.0,5.0,325000
maruti,alto_k10_2010-2014_vxi,2011,60000,petrol,manual,firstowner,20.92,998.0,67.1,90.0,5.0,235000
hyundai,i20_1.4_crdi_asta,2011,90000,diesel,manual,thirdowner,23.0,1396.0,90.0,22.4,5.0,350000
maruti,800_std,1999,40000,petrol,manual,secondowner,16.1,796.0,37.0,59.0,4.0,40000
mahindra,xuv500_w8_4wd,2014,136000,diesel,manual,firstowner,15.1,2179.0,140.0,330.0,7.0,800000
hyundai,santa_fe_4x4_at,2011,62000,diesel,automatic,secondowner,11.72,2199.0,194.3,436.4,7.0,1200000
maruti,alto_k10_lxi,2017,30000,petrol,manual,firstowner,23.95,998.0,67.05,90.0,5.0,300000
ford,fiesta_1.4_duratorq_zxi,2007,110000,diesel,manual,firstowner,17.8,1399.0,68.0,16.3,5.0,210000
maruti,ritz_vdi,2014,89100,diesel,manual,secondowner,23.2,1248.0,73.94,190.0,5.0,351000
hyundai,i20_magna,2013,120000,petrol,manual,secondowner,18.5,1197.0,82.85,113.7,5.0,345000
maruti,wagon_r_duo_lxi,2010,66444,lpg,manual,firstowner,36.68,998.0,58.2,77.0,5.0,160000
maruti,alto_lxi,2011,50000,petrol,manual,firstowner,19.7,796.0,46.3,62.0,5.0,175000
nissan,sunny_diesel_xv,2014,91000,diesel,manual,fourthowner,22.71,1461.0,84.8,200.0,5.0,320000
tata,indigo_ecs_lx_bsiv,2013,80000,diesel,manual,firstowner,23.03,1396.0,69.0,140.0,5.0,220000
mahindra,xuv500_w4,2015,125000,diesel,manual,firstowner,15.1,2179.0,140.0,330.0,7.0,650000
hyundai,verna_crdi_sx_abs,2007,110000,diesel,manual,secondowner,18.1,1493.0,110.0,24.0,5.0,250000
mahindra,bolero_di_bsiii,2011,120000,diesel,manual,fourthowner,13.6,2523.0,63.0,180.0,7.0,390000
nissan,sunny_diesel_xv,2012,112072,diesel,manual,firstowner,21.64,1461.0,84.8,200.0,5.0,290000
hyundai,grand_i10_crdi_magna,2014,60000,diesel,manual,firstowner,24.0,1120.0,70.0,160.0,5.0,425000
chevrolet,spark_1.0_lt_option_pack_w/_airbag,2009,30000,petrol,manual,firstowner,16.5,995.0,63.0,90.3,5.0,200000
honda,wr-v_i-dtec_vx,2018,30000,diesel,manual,firstowner,25.5,1498.0,98.6,200.0,5.0,900000
toyota,etios_gd,2015,80000,diesel,manual,secondowner,23.59,1364.0,67.05,170.0,5.0,525000
skoda,octavia_ambiente_1.9_tdi_mt,2007,175000,diesel,manual,secondowner,18.7,1896.0,66.0,210.0,5.0,195000
maruti,ritz_vdi,2011,90000,diesel,manual,thirdowner,21.1,1248.0,73.9,113.0,5.0,250000
mahindra,bolero_2011-2019_zlx_bsiii,2013,70000,diesel,manual,firstowner,15.96,2523.0,62.1,195.0,7.0,451000
maruti,swift_vvt_zxi,2017,25000,petrol,manual,firstowner,22.0,1197.0,81.8,113.0,5.0,625000
hyundai,verna_transform_vgt_crdi,2010,120000,diesel,manual,secondowner,16.2,1493.0,110.0,24.0,5.0,195000
mahindra,bolero_2011-2019_di_-_ac_bs_iii,2016,60000,diesel,manual,firstowner,15.96,2523.0,63.0,180.0,9.0,600000
maruti,celerio_vxi,2016,25000,petrol,manual,secondowner,23.1,998.0,67.04,90.0,5.0,411000
volkswagen,polo_petrol_comfortline_1.2l,2011,110000,petrol,manual,firstowner,16.47,1198.0,73.9,110.0,5.0,450000
hyundai,verna_1.6_sx,2013,76460,diesel,manual,firstowner,22.32,1582.0,126.32,259.8,5.0,700000
ford,classic_1.6_duratec_lxi,2013,90000,petrol,manual,firstowner,14.09,1596.0,99.6,146.0,5.0,350000
maruti,wagon_r_lxi,2008,35008,petrol,manual,firstowner,21.79,998.0,67.05,90.0,5.0,221000
hyundai,i20_active_1.4_sx_dual_tone,2015,74000,diesel,manual,secondowner,21.19,1396.0,88.73,219.66,5.0,580000
audi,q3_2.0_tdi_quattro_premium_plus,2016,30000,diesel,automatic,firstowner,15.73,1968.0,174.33,380.0,5.0,2375000
maruti,a-star_vxi,2009,90000,petrol,manual,secondowner,19.0,998.0,66.1,90.0,5.0,130000
maruti,swift_vdi_bsiv,2010,120000,diesel,manual,secondowner,,,,,,315000
maruti,vitara_brezza_zdi_plus_dual_tone,2017,32000,diesel,manual,firstowner,24.3,1248.0,88.5,200.0,5.0,775000
maruti,swift_vdi_optional,2017,30000,diesel,manual,firstowner,25.2,1248.0,74.0,190.0,5.0,660000
tata,indica_v2_dl_bsiii,2007,50000,diesel,manual,firstowner,17.88,1396.0,52.8,85.0,5.0,90000
chevrolet,sail_1.2_ls_abs,2016,15000,petrol,manual,firstowner,18.2,1199.0,82.4,108.5,5.0,550000
hyundai,grand_i10_1.2_kappa_sportz_option,2017,60000,petrol,manual,firstowner,18.9,1197.0,81.86,113.75,5.0,480000
toyota,innova_crysta_2.8_zx_at_bsiv,2017,18890,diesel,automatic,firstowner,11.36,2755.0,171.5,360.0,7.0,1850000
mahindra,xuv500_w8_2wd,2013,70000,diesel,manual,thirdowner,15.1,2179.0,140.0,330.0,7.0,550000
maruti,swift_dzire_vdi,2011,137500,diesel,manual,thirdowner,19.3,1248.0,73.9,190.0,5.0,350000
honda,amaze_vx_diesel_bsiv,2018,93000,diesel,manual,firstowner,27.4,1498.0,98.63,200.0,5.0,670000
chevrolet,spark_1.0_ls,2010,60000,petrol,manual,secondowner,18.0,995.0,62.0,90.3,5.0,140000
toyota,innova_crysta_2.4_vx_mt_8s_bsiv,2017,36000,diesel,manual,firstowner,13.68,2393.0,147.8,343.0,8.0,1789999
maruti,ritz_vdi_abs,2009,70000,diesel,manual,firstowner,21.1,1248.0,73.9,113.0,5.0,200000
hyundai,verna_1.6_vtvt_at_sx,2016,80000,petrol,automatic,secondowner,17.01,1591.0,121.3,154.9,5.0,800000
hyundai,grand_i10_1.2_kappa_sportz_bsiv,2018,20000,petrol,manual,secondowner,18.9,1197.0,81.86,113.75,5.0,500000
honda,city_1.5_e_mt,2009,35000,petrol,manual,firstowner,17.0,1497.0,118.0,146.0,5.0,350000
maruti,esteem_di,2003,20000,diesel,manual,firstowner,15.9,1527.0,57.0,96.0,5.0,70000
ford,figo_diesel_exi,2015,70000,diesel,manual,firstowner,20.0,1399.0,68.05,160.0,5.0,292000
toyota,innova_2.5_z_diesel_7_seater_bs_iv,2015,114368,diesel,manual,secondowner,12.99,2494.0,100.6,200.0,7.0,1325000
ford,fiesta_1.4_sxi_tdci_abs,2010,170000,diesel,manual,secondowner,17.8,1399.0,68.0,16.3,5.0,229999
maruti,vitara_brezza_zdi,2018,58511,diesel,manual,firstowner,24.3,1248.0,88.5,200.0,5.0,950000
honda,city_i_vtec_vx_option,2015,39000,petrol,manual,firstowner,17.4,1497.0,117.3,145.0,5.0,649000
maruti,zen_estilo_lxi_bs_iv,2010,180000,petrol,manual,secondowner,19.0,998.0,67.1,90.0,5.0,100000
maruti,alto_lxi,2009,35000,petrol,manual,firstowner,19.7,796.0,46.3,62.0,5.0,140000
tata,tigor_1.2_revotron_xz,2017,40000,petrol,manual,firstowner,20.3,1199.0,84.0,114.0,5.0,493000
tata,new_safari_dicor_2.2_ex_4x2,2015,120000,diesel,manual,firstowner,11.57,2179.0,138.1,320.0,7.0,520000
maruti,swift_vdi,2012,97000,diesel,manual,thirdowner,22.9,1248.0,74.0,190.0,5.0,450000
honda,amaze_vx_i-dtec,2013,50000,diesel,manual,firstowner,25.8,1498.0,98.6,200.0,5.0,484999
mahindra,quanto_c6,2012,70000,diesel,manual,firstowner,17.21,1493.0,100.0,240.0,7.0,250000
maruti,alto_800_lxi,2012,80000,petrol,manual,firstowner,22.74,796.0,47.3,69.0,5.0,180000
mahindra,tuv_300_t6_plus,2017,60000,diesel,manual,firstowner,18.49,1493.0,100.0,240.0,7.0,645000
toyota,corolla_altis_d-4d_j,2015,60000,diesel,manual,firstowner,21.43,1364.0,87.2,205.0,5.0,1050000
maruti,swift_vxi,2020,5000,petrol,manual,firstowner,21.21,1197.0,81.8,113.0,5.0,570000
toyota,etios_gd_sp,2012,135000,diesel,manual,thirdowner,,,,,,434999
volkswagen,passat_2.0_tdi_at_highline,2012,108000,diesel,automatic,firstowner,17.42,1968.0,175.0,350.0,5.0,900000
honda,mobilio_v_i_vtec,2015,35000,petrol,manual,firstowner,17.3,1497.0,117.3,145.0,7.0,500000
honda,wr-v_i-vtec_s,2017,15000,petrol,manual,firstowner,17.5,1199.0,88.7,110.0,5.0,700000
honda,city_i_vtec_cvt_vx,2015,30000,petrol,automatic,firstowner,18.0,1497.0,117.3,145.0,5.0,950000
mahindra,scorpio_s2_7_seater,2014,120000,diesel,manual,firstowner,15.4,2523.0,75.0,200.0,7.0,680000
renault,kwid_rxl,2017,40000,petrol,manual,firstowner,25.17,799.0,53.3,72.0,5.0,250000
ford,endeavour_3.0l_4x2_at,2012,110000,diesel,automatic,firstowner,11.4,2953.0,153.86,380.0,7.0,500000
maruti,swift_vxi,2019,4000,petrol,manual,firstowner,21.21,1197.0,81.8,113.0,5.0,630000
jeep,compass_2.0_limited,2017,50000,diesel,manual,firstowner,17.1,1956.0,170.0,350.0,5.0,1650000
mahindra,scorpio_2.6_slx_turbo_7_seater,2004,100000,diesel,manual,fourthowner,10.5,2179.0,120.0,290.0,7.0,120000
volkswagen,vento_diesel_highline,2012,90000,diesel,manual,firstowner,20.54,1598.0,103.6,250.0,5.0,361000
mercedesbenz,s-class_s_350_cdi,2017,47000,diesel,automatic,firstowner,13.5,2987.0,282.0,490.0,5.0,5850000
hyundai,i20_active_sx_diesel,2016,42323,diesel,manual,firstowner,21.19,1396.0,88.76,219.66,5.0,651000
tata,nexon_1.2_revotron_xz_plus,2018,40000,petrol,manual,secondowner,17.0,1198.0,108.5,170.0,5.0,850000
maruti,alto_800_cng_lxi,2013,70000,cng,manual,secondowner,42.644,796.0,47.3,69.0,5.0,178000
hyundai,eon_magna_plus,2013,80000,petrol,manual,firstowner,21.1,814.0,55.2,74.5,5.0,200000
tata,safari_dicor_2.2_ex_4x2,2011,110000,diesel,manual,thirdowner,13.93,2179.0,138.03,320.0,7.0,225000
tata,safari_dicor_2.2_ex_4x2,2012,118000,diesel,manual,secondowner,13.93,2179.0,138.03,320.0,7.0,250000
maruti,wagon_r_lxi_optional,2016,20000,petrol,manual,firstowner,20.51,998.0,67.04,90.0,5.0,350000
renault,kwid_rxt_optional,2016,15000,petrol,manual,firstowner,25.17,799.0,53.3,72.0,5.0,390000
skoda,rapid_1.5_tdi_ambition,2014,65000,diesel,manual,secondowner,21.14,1498.0,103.52,250.0,5.0,640000
ford,fiesta_1.5_tdci_titanium,2014,140000,diesel,manual,secondowner,25.01,1498.0,89.75,204.0,5.0,650000
maruti,alto_green_lxi_(cng),2012,82300,cng,manual,secondowner,37.562,796.0,38.4,62.0,5.0,150000
renault,kwid_rxt_optional,2016,22000,petrol,manual,firstowner,25.17,799.0,53.3,72.0,5.0,250000
hyundai,verna_1.6_crdi_s,2016,80000,diesel,manual,firstowner,23.9,1582.0,126.2,259.9,5.0,800000
maruti,vitara_brezza_zdi_plus_dual_tone,2016,110000,diesel,manual,secondowner,24.3,1248.0,88.5,200.0,5.0,700000
hyundai,verna_vtvt_1.6_sx,2018,13887,petrol,manual,firstowner,17.0,1591.0,121.3,151.0,5.0,950000
hyundai,i20_2015-2017_sportz_1.4_crdi,2017,80000,diesel,manual,firstowner,22.54,1396.0,88.73,219.7,5.0,680000
maruti,wagon_r_lxi_bs_iv,2017,68850,petrol,manual,firstowner,18.9,998.0,67.1,90.0,5.0,352000
maruti,ertiga_zdi,2015,80000,diesel,manual,firstowner,20.77,1248.0,88.8,200.0,7.0,650000
hyundai,grand_i10_sportz,2016,70000,petrol,manual,fourthowner,18.9,1197.0,82.0,114.0,5.0,330000
mahindra,xuv500_w8_4wd,2012,100000,diesel,manual,firstowner,15.1,2179.0,140.0,330.0,7.0,900000
maruti,swift_vdi,2013,100000,diesel,manual,thirdowner,22.9,1248.0,74.0,190.0,5.0,409999
maruti,swift_zdi_bsiv,2017,35000,diesel,manual,secondowner,25.2,1248.0,74.0,190.0,5.0,640000
mahindra,xuv500_w6_2wd,2011,108000,diesel,manual,firstowner,16.0,2179.0,140.0,330.0,7.0,475000
maruti,swift_dzire_zdi,2008,90000,diesel,manual,fourthowner,19.3,1248.0,73.9,190.0,5.0,250000
toyota,etios_liva_gd,2013,45000,diesel,manual,firstowner,23.59,1364.0,67.06,170.0,5.0,409999
hyundai,i20_magna_1.2,2015,35000,petrol,manual,firstowner,18.6,1197.0,81.83,114.7,5.0,600000
hyundai,i20_2015-2017_asta_1.4_crdi,2017,22200,diesel,manual,firstowner,22.54,1396.0,88.73,219.7,5.0,650000
honda,city_corporate_edition,2013,80000,petrol,manual,secondowner,16.8,1497.0,116.3,146.0,5.0,465000
hyundai,i10_magna,2010,90000,petrol,manual,thirdowner,20.36,1197.0,78.9,111.7,5.0,170000
tata,indica_v2_2001-2011_dls_bsiii,2009,120000,diesel,manual,secondowner,17.88,1396.0,52.8,85.0,5.0,90000
